Zeit;Kanal A
(ms);(mV)

20,08999981;0,00000000
20,09499981;0,00000000
20,09999981;0,00000000
20,10499981;0,18639270
20,10999981;0,18639270
20,11499981;0,18639270
20,11999981;0,37278540
20,12499981;0,00000000
20,12999981;0,18639270
20,13499981;0,18639270
20,13999981;0,00000000
20,14499981;-0,37278540
20,14999981;-0,37278540
20,15499981;0,00000000
20,15999981;-0,18639270
20,16499981;-0,37278540
20,16999981;0,00000000
20,17499981;-0,37278540
20,17999981;0,00000000
20,18499981;-0,18639270
20,18999981;0,00000000
20,19499981;-0,18639270
20,19999981;0,00000000
20,20499981;-0,37278540
20,20999981;0,18639270
20,21499981;0,00000000
20,21999981;1,30659400
20,22499981;0,55979330
20,22999981;0,00000000
20,23499981;0,93319390
20,23999981;0,37278540
20,24499981;0,37278540
20,24999980;0,37278540
20,25499980;-0,37278540
20,25999980;0,00000000
20,26499980;0,55979330
20,26999980;0,93319390
20,27499980;0,18639270
20,27999980;0,93319390
20,28499980;0,55979330
20,28999980;0,55979330
20,29499980;0,55979330
20,29999980;0,18639270
20,30499980;0,55979330
20,30999980;0,55979330
20,31499980;0,55979330
20,31999980;0,18639270
20,32499980;0,18639270
20,32999980;0,18639270
20,33499980;0,55979330
20,33999980;0,18639270
20,34499980;0,37278540
20,34999980;0,74618600
20,35499980;0,55979330
20,35999980;0,93319390
20,36499980;0,18639270
20,36999980;1,11958700
20,37499980;0,93319390
20,37999980;0,93319390
20,38499980;1,11958700
20,38999980;0,93319390
20,39499980;0,93319390
20,39999980;0,55979330
20,40499980;0,55979330
20,40999980;0,55979330
20,41499980;0,55979330
20,41999980;0,55979330
20,42499980;0,37278540
20,42999980;0,37278540
20,43499980;0,93319390
20,43999980;0,00000000
20,44499980;0,00000000
20,44999980;0,37278540
20,45499980;0,00000000
20,45999980;0,55979330
20,46499980;0,93319390
20,46999980;0,74618600
20,47499980;0,18639270
20,47999980;0,18639270
20,48499980;0,37278540
20,48999980;0,18639270
20,49499980;0,00000000
20,49999980;0,18639270
20,50499980;-0,37278540
20,50999980;-0,18639270
20,51499980;-0,74618600
20,51999980;-0,55979330
20,52499980;-0,93319390
20,52999980;-0,93319390
20,53499980;-0,37278540
20,53999980;-0,74618600
20,54499980;-1,11958700
20,54999980;-0,37278540
20,55499980;-1,67999500
20,55999980;-1,30659400
20,56499980;-1,11958700
20,56999980;-1,30659400
20,57499980;-2,05339600
20,57999980;-1,67999500
20,58499980;-2,05339600
20,58999980;-2,23978800
20,59499980;-2,42679600
20,59999980;-3,17359700
20,60499980;-2,61318900
20,60999980;-2,98658900
20,61499980;-2,98658900
20,61999980;-3,17359700
20,62499980;-3,35999000
20,62999980;-3,54699800
20,63499980;-3,54699800
20,63999980;-3,35999000
20,64499979;-2,80019700
20,64999979;-3,54699800
20,65499979;-3,35999000
20,65999979;-3,54699800
20,66499979;-2,98658900
20,66999979;-3,54699800
20,67499979;-2,98658900
20,67999979;-2,42679600
20,68499979;-2,23978800
20,68999979;-1,67999500
20,69499979;-2,05339600
20,69999979;-2,05339600
20,70499979;-1,67999500
20,70999979;-1,49298700
20,71499979;-1,49298700
20,71999979;-1,30659400
20,72499979;-1,86638800
20,72999979;-1,49298700
20,73499979;-1,67999500
